AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
GRB,"Green Bay, WI",United States,Wisconsin,44,44.48472222,88,-88.12972222
GRB,"Green Bay, WI",United States,Wisconsin,44,44.48472222,88,-88.12972222
GRB,"Green Bay, WI",United States,Wisconsin,44,44.48472222,88,-88.12972222
GRD,"Greenwood, SC",United States,South Carolina,34,34.25138889,82,-82.15833333
GRD,"Greenwood, SC",United States,South Carolina,34,34.24861111,82,-82.15916667
GRF,"Tacoma, WA",United States,Washington,47,47.08333333,122,-122.5791667
GRF,"Tacoma, WA",United States,Washington,47,47.07916667,122,-122.5808333
GRI,"Grand Island, NE",United States,Nebraska,40,40.96722222,98,-98.30666667
GRI,"Grand Island, NE",United States,Nebraska,40,40.9675,98,-98.30972222
GRK,"Killeen, TX",United States,Texas,31,31.06472222,97,-97.8275
GRK,"Killeen, TX",United States,Texas,31,31.06722222,97,-97.82888889
GRR,"Grand Rapids, MI",United States,Michigan,42,42.88111111,85,-85.52416667
GRR,"Grand Rapids, MI",United States,Michigan,42,42.88111111,85,-85.52416667
GRR,"Grand Rapids, MI",United States,Michigan,42,42.88083333,85,-85.52277778
GSB,"Goldsboro, NC",United States,North Carolina,35,35.33972222,77,-77.96
GSB,"Goldsboro, NC",United States,North Carolina,35,35.33944444,77,-77.96055556
GSH,"Goshen, IN",United States,Indiana,41,41.52638889,85,-85.79416667
GSH,"Goshen, IN",United States,Indiana,41,41.52722222,85,-85.79222222
GSH,"Goshen, IN",United States,Indiana,41,41.52722222,85,-85.79222222
GSO,"Greensboro/High Point, NC",United States,North Carolina,36,36.09194444,79,-79.94277778
GSO,"Greensboro/High Point, NC",United States,North Carolina,36,36.10138889,79,-79.94111111
GSP,"Greer, SC",United States,South Carolina,34,34.89555556,82,-82.21888889
GSP,"Greer, SC",United States,South Carolina,34,34.89888889,82,-82.21388889
GSP,"Greer, SC",United States,South Carolina,34,34.89888889,82,-82.21388889
GST,"Gustavus, AK",United States,Alaska,58,58.42527778,135,-135.7075
GST,"Gustavus, AK",United States,Alaska,58,58.4275,135,-135.705
GSW,"Dallas/Fort Worth, TX",United States,Texas,32,32.8275,97,-97.04527778
GTF,"Great Falls, MT",United States,Montana,47,47.48555556,111,-111.3669444
GTF,"Great Falls, MT",United States,Montana,47,47.48277778,111,-111.3705556
GTF,"Great Falls, MT",United States,Montana,47,47.48222222,111,-111.3702778
GTF,"Great Falls, MT",United States,Montana,47,47.48277778,111,-111.3705556
GTF,"Great Falls, MT",United States,Montana,47,47.48222222,111,-111.3702778
GTR,"Columbus, MS",United States,Mississippi,33,33.45027778,88,-88.59138889
GTR,"Columbus, MS",United States,Mississippi,33,33.44833333,88,-88.59138889
GTR,"Columbus, MS",United States,Mississippi,33,33.45027778,88,-88.59138889
GTR,"Columbus, MS",United States,Mississippi,33,33.44833333,88,-88.59138889
GTU,"Georgetown, TX",United States,Texas,30,30.67888889,97,-97.67944444
GTY,"Gettysburg, PA",United States,Pennsylvania,39,39.84138889,77,-77.27472222
GTY,"Gettysburg, PA",United States,Pennsylvania,39,39.84111111,77,-77.27472222
GTY,"Gettysburg, PA",United States,Pennsylvania,39,39.84138889,77,-77.27472222
GUC,"Gunnison, CO",United States,Colorado,38,38.53388889,106,-106.9388889
GUC,"Gunnison, CO",United States,Colorado,38,38.53388889,106,-106.9330556
GUC,"Gunnison, CO",United States,Colorado,38,38.53444444,106,-106.9316667
GUC,"Gunnison, CO",United States,Colorado,38,38.53388889,106,-106.9330556
GUC,"Gunnison, CO",United States,Colorado,38,38.53444444,106,-106.9316667
GUF,"Gulf Shores, AL",United States,Alabama,30,30.29055556,87,-87.67166667
GUF,"Gulf Shores, AL",United States,Alabama,30,30.28972222,87,-87.67166667
GUM,"Guam, TT",United States,U.S. Pacific Trust Territories and Possessions,13,13.48388889,144,144.7972222
GUP,"Gallup, NM",United States,New Mexico,35,35.51111111,108,-108.7866667
GUP,"Gallup, NM",United States,New Mexico,35,35.51111111,108,-108.7894444
GUS,"Peru, IN",United States,Indiana,40,40.64805556,86,-86.15222222
GUS,"Peru, IN",United States,Indiana,40,40.64805556,86,-86.15222222
GUY,"Guymon, OK",United States,Oklahoma,36,36.68027778,101,-101.5077778
GUY,"Guymon, OK",United States,Oklahoma,36,36.685,101,-101.5077778
GVE,"Gordonville, VA",United States,Virginia,38,38.15611111,78,-78.16527778
GVE,"Gordonville, VA",United States,Virginia,38,38.15611111,78,-78.16583333
GVL,"Gainesville, GA",United States,Georgia,34,34.2725,83,-83.83027778
GVL,"Gainesville, GA",United States,Georgia,34,34.27305556,83,-83.82916667
GVQ,"Batavia, NY",United States,New York,43,43.03166667,78,-78.16972222
GVT,"Greenville, TX",United States,Texas,33,33.06777778,96,-96.06527778
GVW,"Grandview, MO",United States,Missouri,38,38.85083333,94,-94.55833333
GWI,"Gwinner, ND",United States,North Dakota,46,46.21944444,97,-97.64416667
GWO,"Greenwood, MS",United States,Mississippi,33,33.495,90,-90.08888889
GWO,"Greenwood, MS",United States,Mississippi,33,33.49444444,90,-90.08472222
GWO,"Greenwood, MS",United States,Mississippi,33,33.49611111,90,-90.09083333
GWO,"Greenwood, MS",United States,Mississippi,33,33.49416667,90,-90.08472222
GWO,"Greenwood, MS",United States,Mississippi,33,33.49444444,90,-90.08666667
GWO,"Greenwood, MS",United States,Mississippi,33,33.49333333,90,-90.08666667
GWO,"Greenwood, MS",United States,Mississippi,33,33.49444444,90,-90.08472222
GWO,"Greenwood, MS",United States,Mississippi,33,33.49333333,90,-90.08666667
GWR,"Gwinner, ND",United States,North Dakota,46,46.21861111,97,-97.64333333
GWR,"Gwinner, ND",United States,North Dakota,46,46.21833333,97,-97.64333333
GWR,"Gwinner, ND",United States,North Dakota,46,46.21861111,97,-97.64333333
GWR,"Gwinner, ND",United States,North Dakota,46,46.21833333,97,-97.64333333
GWS,"Glenwood Springs, CO",United States,Colorado,39,39.50833333,107,-107.3113889
GWS,"Glenwood Springs, CO",United States,Colorado,39,39.50611111,107,-107.3091667
GYR,"Goodyear, AZ",United States,Arizona,33,33.42361111,112,-112.3741667
GYR,"Goodyear, AZ",United States,Arizona,33,33.42361111,112,-112.3744444
GYR,"Goodyear, AZ",United States,Arizona,33,33.42388889,112,-112.3747222
GYR,"Goodyear, AZ",United States,Arizona,33,33.42333333,112,-112.3752778
GYR,"Goodyear, AZ",United States,Arizona,33,33.42388889,112,-112.3747222
GYR,"Goodyear, AZ",United States,Arizona,33,33.42333333,112,-112.3752778
GYR,"Goodyear, AZ",United States,Arizona,33,33.42361111,112,-112.3744444
GYR,"Goodyear, AZ",United States,Arizona,33,33.42333333,112,-112.3752778
GYY,"Gary, IN",United States,Indiana,41,41.61805556,87,-87.41555556
GYY,"Gary, IN",United States,Indiana,41,41.61638889,87,-87.41277778
GYY,"Gary, IN",United States,Indiana,41,41.61722222,87,-87.41444444
GYY,"Gary, IN",United States,Indiana,41,41.61638889,87,-87.41277778
GYY,"Gary, IN",United States,Indiana,41,41.61722222,87,-87.41444444
HAB,"Hamilton, AL",United States,Alabama,34,34.12916667,87,-87.99444444
HAE,"Havasupai, AZ",United States,Arizona,36,36.21666667,112,-112.6666667
HAF,"Half Moon Bay, CA",United States,California,37,37.50416667,122,-122.5
HAF,"Half Moon Bay, CA",United States,California,37,37.51333333,122,-122.5011111
HAO,"Hamilton, OH",United States,Ohio,39,39.36444444,84,-84.52472222
HAO,"Hamilton, OH",United States,Ohio,39,39.36388889,84,-84.52194444
HAO,"Hamilton, OH",United States,Ohio,39,39.36388889,84,-84.52194444
HAO,"Hamilton, OH",United States,Ohio,39,39.36388889,84,-84.52194444
HAO,"Hamilton, OH",United States,Ohio,39,39.36388889,84,-84.52194444
HAR,"Harrisburg, PA",United States,Pennsylvania,40,40.21611111,76,-76.85222222
HAR,"Harrisburg, PA",United States,Pennsylvania,40,40.2175,76,-76.85027778
HAR,"Harrisburg, PA",United States,Pennsylvania,40,40.21722222,76,-76.85138889
HAR,"Harrisburg, PA",United States,Pennsylvania,40,40.2175,76,-76.85027778
HAR,"Harrisburg, PA",United States,Pennsylvania,40,40.21722222,76,-76.85138889
HAY,"Haycock, AK",United States,Alaska,65,65.20277778,161,-161.1527778
HBC,"Hanus Bay, AK",United States,Alaska,57,57.41666667,135,-135.0333333
HBG,"Hattiesburg, MS",United States,Mississippi,31,31.26694444,89,-89.255
HBG,"Hattiesburg, MS",United States,Mississippi,31,31.265,89,-89.25277778
HBH,"Hobart Bay, AK",United States,Alaska,57,57.4,133,-133.4666667
HBV,"Hebbronville, TX",United States,Texas,27,27.34944444,98,-98.73694444
HBY,"Hood Bay, AK",United States,Alaska,57,57.38194444,134,-134.3952778
HCA,"Big Spring, TX",United States,Texas,32,32.30361111,101,-101.4338889
HCB,"Shoal Cove, AK",United States,Alaska,55,55.45,131,-131.2833333
HCR,"Holy Cross, AK",United States,Alaska,62,62.18833333,159,-159.775
HCR,"Holy Cross, AK",United States,Alaska,62,62.18888889,159,-159.7716667
HCW,"Cheraw, SC",United States,South Carolina,34,34.71083333,79,-79.96166667
HCW,"Cheraw, SC",United States,South Carolina,34,34.71277778,79,-79.95694444
HDA,"Hidden Falls, AK",United States,Alaska,57,57.21666667,134,-134.8833333
HDH,"Mokuleia, HI",United States,Hawaii,21,21.5825,158,-158.2002778
HDH,"Mokuleia, HI",United States,Hawaii,21,21.57944444,158,-158.1972222
HDN,"Hayden, CO",United States,Colorado,40,40.48166667,107,-107.22
HDN,"Hayden, CO",United States,Colorado,40,40.48111111,107,-107.2177778
HED,"Herendeen, AK",United States,Alaska,55,55.80222222,160,-160.8972222
HED,"Herendeen, AK",United States,Alaska,55,55.80138889,160,-160.8991667
HES,"Hermiston, OR",United States,Oregon,45,45.82583333,119,-119.2583333
HES,"Hermiston, OR",United States,Oregon,45,45.82833333,119,-119.2591667
HEZ,"Natchez, MS",United States,Mississippi,31,31.61472222,91,-91.29638889
HEZ,"Natchez, MS",United States,Mississippi,31,31.61361111,91,-91.29722222
HFD,"Hartford, CT",United States,Connecticut,41,41.73333333,72,-72.65
HFD,"Hartford, CT",United States,Connecticut,41,41.73666667,72,-72.64944444
HFF,"Hoffman, NC",United States,North Carolina,35,35.03666667,79,-79.4975
HFF,"Hoffman, NC",United States,North Carolina,35,35.03638889,79,-79.49777778
HGR,"Hagerstown, MD",United States,Maryland,39,39.70777778,77,-77.73
HGR,"Hagerstown, MD",United States,Maryland,39,39.70861111,77,-77.72638889
HGZ,"Hogatza, AK",United States,Alaska,66,66.19166667,155,-155.6688889
HHH,"Hilton Head, SC",United States,South Carolina,32,32.21666667,80,-80.68333333
HHH,"Hilton Head, SC",United States,South Carolina,32,32.22444444,80,-80.6975
HHR,"Hawthorne, CA",United States,California,33,33.92277778,118,-118.3352778
HIA,"Hiawatha, KS",United States,Kansas,39,39.87805556,95,-95.5225
HIB,"Hibbing, MN",United States,Minnesota,47,47.38861111,92,-92.83861111
HIB,"Hibbing, MN",United States,Minnesota,47,47.38861111,92,-92.83861111
HIB,"Hibbing, MN",United States,Minnesota,47,47.38666667,92,-92.83888889
HIE,"Whitefield, NH",United States,New Hampshire,44,44.36583333,71,-71.54861111
HIE,"Whitefield, NH",United States,New Hampshire,44,44.3675,71,-71.54583333
HIF,"Ogden, UT",United States,Utah,41,41.12361111,111,-111.9719444
HIF,"Ogden, UT",United States,Utah,41,41.12388889,111,-111.9730556
HII,"Lake Havasu City, AZ",United States,Arizona,34,34.56833333,114,-114.3552778
HII,"Lake Havasu City, AZ",United States,Arizona,34,34.57111111,114,-114.3583333
HIK,"Honolulu, HI",United States,Hawaii,21,21.31861111,157,-157.9225
HIK,"Honolulu, HI",United States,Hawaii,21,21.31861111,157,-157.9225
HIK,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HIK,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HIK,"Honolulu, HI",United States,Hawaii,21,21.31861111,157,-157.9225
HIK,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HIO,"Hillsboro, OR",United States,Oregon,45,45.54055556,122,-122.9486111
HIO,"Hillsboro, OR",United States,Oregon,45,45.54055556,122,-122.9502778
HIO,"Hillsboro, OR",United States,Oregon,45,45.54083333,122,-122.9502778
HIO,"Hillsboro, OR",United States,Oregon,45,45.54222222,122,-122.9508333
HIO,"Hillsboro, OR",United States,Oregon,45,45.54055556,122,-122.9502778
HIO,"Hillsboro, OR",United States,Oregon,45,45.54222222,122,-122.9508333
HKA,"Blytheville, AR",United States,Arkansas,35,35.94055556,89,-89.83083333
HKB,"Healy, AK",United States,Alaska,63,63.8675,148,-148.9688889
HKP,"Kaanapali, HI",United States,Hawaii,20,20.94583333,156,-156.6930556
HKS,"Jackson, MS",United States,Mississippi,32,32.33361111,90,-90.22222222
HKS,"Jackson, MS",United States,Mississippi,32,32.33472222,90,-90.2225
HKY,"Hickory, NC",United States,North Carolina,35,35.74055556,81,-81.39
HKY,"Hickory, NC",United States,North Carolina,35,35.74111111,81,-81.38944444
HLG,"Wheeling, WV",United States,West Virginia,40,40.17444444,80,-80.64833333
HLG,"Wheeling, WV",United States,West Virginia,40,40.175,80,-80.64638889
HLI,"Hollister, CA",United States,California,36,36.89027778,121,-121.4061111
HLI,"Hollister, CA",United States,California,36,36.89333333,121,-121.4102778
HLM,"Holland, MI",United States,Michigan,42,42.79583333,86,-86.16194444
HLN,"Helena, MT",United States,Montana,46,46.60666667,111,-111.9819444
HLN,"Helena, MT",United States,Montana,46,46.60694444,111,-111.9827778
HLN,"Helena, MT",United States,Montana,46,46.60666667,111,-111.9833333
HLN,"Helena, MT",United States,Montana,46,46.60694444,111,-111.9827778
HLN,"Helena, MT",United States,Montana,46,46.60666667,111,-111.9833333
HLO,"Holbrook, AZ",United States,Arizona,34,34.93861111,110,-110.1402778
HMN,"Alamogordo, NM",United States,New Mexico,32,32.85138889,106,-106.1016667
HMN,"Alamogordo, NM",United States,New Mexico,32,32.8525,106,-106.1063889
HMN,"Alamogordo, NM",United States,New Mexico,32,32.85222222,106,-106.1091667
HMN,"Alamogordo, NM",United States,New Mexico,32,32.8525,106,-106.1063889
HMN,"Alamogordo, NM",United States,New Mexico,32,32.85194444,106,-106.1091667
HMS,"Homeshore, AK",United States,Alaska,58,58.29444444,135,-135.3472222
HMT,"Hemet, CA",United States,California,33,33.735,117,-117.0205556
HMT,"Hemet, CA",United States,California,33,33.73388889,117,-117.0225
HNC,"Hatteras, NC",United States,North Carolina,35,35.23111111,75,-75.62138889
HNC,"Hatteras, NC",United States,North Carolina,35,35.23277778,75,-75.61777778
HNH,"Hoonah, AK",United States,Alaska,58,58.09805556,135,-135.4033333
HNH,"Hoonah, AK",United States,Alaska,58,58.09611111,135,-135.4097222
HNH,"Hoonah, AK",United States,Alaska,58,58.09611111,135,-135.4088889
HNH,"Hoonah, AK",United States,Alaska,58,58.09611111,135,-135.4097222
HNH,"Hoonah, AK",United States,Alaska,58,58.09611111,135,-135.4088889
HNL,"Honolulu, HI",United States,Hawaii,21,21.31861111,157,-157.9225
HNL,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HNL,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HNL,"Honolulu, HI",United States,Hawaii,21,21.31861111,157,-157.9225
HNL,"Honolulu, HI",United States,Hawaii,21,21.31777778,157,-157.9202778
HNM,"Hana, HI",United States,Hawaii,20,20.79583333,156,-156.0188889
HNM,"Hana, HI",United States,Hawaii,20,20.79555556,156,-156.0144444
HNS,"Haines, AK",United States,Alaska,59,59.24583333,135,-135.5188889
HNS,"Haines, AK",United States,Alaska,59,59.24583333,135,-135.5188889
HNS,"Haines, AK",United States,Alaska,59,59.24388889,135,-135.5236111
HOB,"Hobbs, NM",United States,New Mexico,32,32.68861111,103,-103.2169444
HOB,"Hobbs, NM",United States,New Mexico,32,32.6875,103,-103.2169444
HOB,"Hobbs, NM",United States,New Mexico,32,32.6875,103,-103.2172222
HOB,"Hobbs, NM",United States,New Mexico,32,32.6875,103,-103.2169444
HOB,"Hobbs, NM",United States,New Mexico,32,32.6875,103,-103.2172222
HOL,"Holikachuk, AK",United States,Alaska,62,62.91055556,159,-159.5277778
HOM,"Homer, AK",United States,Alaska,59,59.64527778,151,-151.4763889
HOM,"Homer, AK",United States,Alaska,59,59.64555556,151,-151.4766667
HOM,"Homer, AK",United States,Alaska,59,59.645,151,-151.4858333
HOM,"Homer, AK",United States,Alaska,59,59.64555556,151,-151.4766667
HOM,"Homer, AK",United States,Alaska,59,59.645,151,-151.4858333
HON,"Huron, SD",United States,South Dakota,44,44.38361111,98,-98.22638889
HON,"Huron, SD",United States,South Dakota,44,44.38527778,98,-98.22861111
HOP,"Hopkinsville, KY",United States,Kentucky,36,36.67277778,87,-87.49166667
HOP,"Hopkinsville, KY",United States,Kentucky,36,36.66861111,87,-87.49611111
HOT,"Hot Springs, AR",United States,Arkansas,34,34.47888889,93,-93.09611111
HOT,"Hot Springs, AR",United States,Arkansas,34,34.47805556,93,-93.09611111
HOU,"Houston, TX",United States,Texas,29,29.645,95,-95.27861111
HOU,"Houston, TX",United States,Texas,29,29.64555556,95,-95.27888889
HPB,"Hooper Bay, AK",United States,Alaska,61,61.525,166,-166.1452778
HPB,"Hooper Bay, AK",United States,Alaska,61,61.52388889,166,-166.1466667
HPN,"White Plains, NY",United States,New York,41,41.06694444,73,-73.7075
HPN,"White Plains, NY",United States,New York,41,41.06888889,73,-73.70777778
HPT,"Hampton, IA",United States,Iowa,42,42.72361111,93,-93.22638889
HPT,"Hampton, IA",United States,Iowa,42,42.72638889,93,-93.22638889
HPV,"Hanalei, HI",United States,Hawaii,22,22.20916667,159,-159.4455556
HPV,"Hanalei, HI",United States,Hawaii,22,22.2125,159,-159.4466667
HQM,"Hoquiam, WA",United States,Washington,46,46.97111111,123,-123.9366667
HRL,"Harlingen/San Benito, TX",United States,Texas,26,26.22805556,97,-97.65222222
HRL,"Harlingen/San Benito, TX",United States,Texas,26,26.22861111,97,-97.65444444
HRL,"Harlingen/San Benito, TX",United States,Texas,26,26.22722222,97,-97.65527778
HRL,"Harlingen/San Benito, TX",United States,Texas,26,26.22861111,97,-97.65444444
HRL,"Harlingen/San Benito, TX",United States,Texas,26,26.22722222,97,-97.65527778
HRO,"Harrison, AR",United States,Arkansas,36,36.26166667,93,-93.15555556
HRO,"Harrison, AR",United States,Arkansas,36,36.26138889,93,-93.15472222
HSH,"Las Vegas, NV",United States,Nevada,35,35.97277778,115,-115.1344444
HSH,"Las Vegas, NV",United States,Nevada,35,35.97277778,115,-115.1344444
HSI,"Hastings, NE",United States,Nebraska,40,40.60527778,98,-98.42777778
HSI,"Hastings, NE",United States,Nebraska,40,40.60555556,98,-98.42694444
HSL,"Huslia, AK",United States,Alaska,65,65.7025,156,-156.375
HSL,"Huslia, AK",United States,Alaska,65,65.69777778,156,-156.3513889
HSP,"Hot Springs, VA",United States,Virginia,37,37.95138889,79,-79.83388889
HSP,"Hot Springs, VA",United States,Virginia,37,37.95055556,79,-79.83388889
HST,"Homestead, FL",United States,Florida,25,25.48861111,80,-80.38361111
HST,"Homestead, FL",United States,Florida,25,25.48805556,80,-80.38416667
HST,"Homestead, FL",United States,Florida,25,25.48805556,80,-80.38416667
